recipient,amount,signature
4sG6L7EnMMHUhpuaRYXVzqbeW8jqp8wcsxDJeiLxm4ji,0.009715,TqBpDVeKn6MNekzBr9YtTvMTbAEh3pJFWN4J369P5TVK4iJkTq7GLPQ1t5aCgYppB3g9vHphCDmQGjCuoRdjhvT
8x92o3QAjXtK6Vih1RfXC6d1pezE9wGixL1PEGf3KxWM,4.160873,4DWEqNfdHf8H6wQLz4A51KrEXMPpKi9Ytuv7cFrQ34BPiSETNJkATJ1F65YWZeobCoBAXC2WV3ZczqJkL7gbP1Em
SXMxG5QnjT1qUz5eN8B1fKyJ8Av8rXqWwP4tRb2D8VF,6.163814,5JCkxYosV3FqShDyptYKYdYspjLnLXzfrGYkTUcZbWuXmvVGv1wnuUQUD9R5jMKKHSThorKBUBp15btRGZSFDqwh
AYzx1cvmS4m6zAU8QDy2xbBwJEQ4q571SK9FgJabxJ8v,438.046352,5gTyXx4ez113pVDWLQtsQGgr8NRTd42ZHeD7WEtQiszA5TWCKhWiHzFMN6ukmm1wyzQQjTEWJUrQvNR2a26hMQrm
5AHRp796uEMoU49Tt7A5arYgydSGRqbQ1dX4r8pLkFUg,0.411768,XP6hUaicg9ZUpMX3wa8UJtpt73N3M8PkEDfJH9wKKXqpn74xRw9dfN3wsVa4SfN5DSL8zLz1wwpJmThZPvW5Ath
HokzdFhxvasQwXWSUopM4gnFUVzSY18uSQiSXfsWQgto,4.508599,4qM3AYKXuywdMuU1k1ZHs6c8w4Mn8JeTEsj1dKqDx6g8EG6tKD5QjQYqhz66nN9YewjCPDAKD6N4YbXqBSTG8SP5
BuceQj746NAG7aJ3NiFcpUgipi7C2DwcLS6A61xYMAER,0.071440,toUZuN7ZtpSYVHxv8WfSHtQXhbJjK96xJpT8tgT9Dnp34dhWudvvB6VCdnw3bF9mxumfgXxmrHxfJ9R5sJefeG9
AwUhrDVCqjD4GgU3SbGkHT3mqUvd9nYF6mL87kSHv9aH,0.760848,5EQLhMbgGF8o4PxveTrUqhNfyeGg2wX9VekPtdgbtrdiWCV23AZDG9ha5FCdnjDbp12j738MJfSsTMddjs57BVEq
8hFYbwkzEYEWgfASeoLQf1hfvHVv4zdxVRBW9vH8J66u,0.003793,2Nx2MKE9U6NwT7WuUCVqPfvYqKKmQ3AMjFxGo2AxFGPYPD2rnYLRLmqnbiBit21BTj8YcaWv7FtQTnc7keN1Dp8S
EXaU7FUDr43aK9bvfyJdqAKFbN4y8V5q7YwfRHwPQtrk,0.030383,4wyZWejbYM4baG8ziJZuaBcKojXd7MTUKuJB5nFvcj33B4Sv9sNMezjYzBQhQutLk3cwS5SVg1CuHcSGPsiEgnxy
GAHg3xXjG95zz9yhdhmCgXoEzSB8xxg2p2EnRMaRAzXo,4.710214,3R2vcdCh3kLeDq9fpkieHT1Um6YJs1QH2F5ojRc8LcLbLiVH5KLpLzLP18WnrgM3R33VEQbZ7Sf9w4oZfk7W2y8X
4TL1sW9Yk9poqQ3GhqmPNGYFxYkKxCZAY6YULB4GpmN3,1.439884,5dFXMWFXxftfFscmPQUvXunAeLm2Vr8nsgXbibVzDEhwqxBkF8DW6V1bikjNropvNVfyn5FhFXgW1ErjhsZWJDiN
9Kxk3HLk1xqFzBHCEP9SrR9rnXQBipEknFd5NefjDiFx,6.839280,5L6LbwwU4RCPYLqDZvpBTV3vhytarhpRPGrc51VvpcVwKQ8ksaMo1NqzPJh5oW7HkyrkyeNDmoJeHpEKeFpu3Apf
ELNVC32WuANjxAqNQPE9gmFZmR7sNtx3X56GF8KF2HPA,1.361174,4Dp8ZapkZswFfLLjJEF7y2ePxSxAPCyKJcV8hZVukvkx1HGX5hQLejVn1n8zq6iFCvHvxybifhDAs3n3ni3DtF2Z
FYpdGXfQ4dEgXgwRvY3AbDwPfcostyZwir1ciwFfXPtJ,1.295089,XPyfkBbQEnZpfwmFdUGtj6C5X439cMyMtwcDy97GUsuxdKBVzV8m9D5yL3hcWU9ktjDx15eEYpQCJtgXCxVUk54
3ksp7zgfhyk8yHpEzKy24LjpF5DdfUu56ptEfZNokZ44,0.074847,4XFdh2A5PtGm3aVnsDC2hPDQhN1t6KHC4hEvbpz1wZdhRjcPnJPbrM4XVB3sDdzheJdkMtJ9oQnDPpmGReQeVEJC
EG5kif7bWR7pcg36zTpoXGmgdbBWMefBhwkNcoEDvpkY,6.009330,3hBu41w5VEVVFQYUD2sawhQGnQRBiJws9YEr3HHZuuPXBYvC4tsSuYPmwNyrvgHFjSCwk42x3WBKVfpwaowtheH6
Dg9PHqkg3dE6fU9n6PVQWuwVVoYm2LeRKqwk8GkH7X8i,0.075998,21LFSjne6oWUtWkqCZvbyyJfxkchvha7CtQkxbEXgNuE8oWxBHSyp3h6eEk2j6QfaVHSGKFzM2ubHx8sa1ewWfmo
FRnwGWwVnzKq5GXJnPbCd8f5CnHY5jchEdBnfDtuKfBT,0.045275,34C8uzGZxv9pR2nUHWT1fhRzZeWZH4decPQMoUoqKQJtEomuQK8kz9rRkfAn1xsZqvYUZgeCVXvHaoDJopbKPBYA
BVBXqH8e6U2PBRoRLGQbqU26KqSgjVGCn27YZm5iVyRH,0.561623,3RZWy8kE9V6597BpANbGof8EGj5QWG3Z2u3fzLi1kBpE79MhZVfCtqyttr43MEGeZ1kbxMt7Xg5dMhrywGf2QUqp
74EB6VV25L89VARyTLf3fqoMSGSEkLZhC3mPoabkBVbe,2.839786,35WG5NAfaU1fYmXKoFoezpPs7Bbr1aF4BzDGnKSHSi3F1vB1zcY5R3h53rxcDoe5J18q5VXZ1KcDdXgBwfinCBNz
6yGXXYCGP2QrKtbCcHUFRTXo9rna44DXRmY3GqFC15Sd,0.003127,4kWGwhUzDugSaQ8jhXTPV36C5ggkpHfwNi9CuyvtTpMzz6izUqrqJ2UenG84mZLqVroPZV2jpCYfm24zbHcEecMb
395kKGLScjixXH6rDfwAQoSmkqnmdRT3u4q9SAesH15n,0.122598,23C6XYdDFnNSanjPVjbesaBBGHW7cjw39Hh21iyoqbyhmYxfmDAp455DfcAwUkHqkd6RwTRnRnPkFMkpsSnEHDRw
GgCRV5PJz4DWZQr6qRiu2gRAPgBVcopFAYU8fQNiY21w,3.173853,2d2aBV989ERje7AtkYSy1G7Y3yYrPZqCw8ajJKZZJztbppchTFdXEskVXSVmmDCVG2QNRvffAtA6zLkffuXeDmq8
8zcM8ckHvfmxu1Y81rchE7tjebiaEaobuWqQoMYDRWYy,0.007968,5o5AvmA8dLg2A3fC6KZszMwYw4qsHpoic4mr7gLMAY6MWnCvXCyrTis3XSjUrp2vYaq7a176rocCmdab51QL9NKi
FsHHSembVyZbkctqnpyeDYo7JPLgwvpWj5ZPGa5CPmxZ,3.640394,3V2mXa4dgcLnwFjfYKUf1sGUyupQQCnoDrr4ri3N45qGJPskTWv2oXTkVPuQh8dJmnYwbfUwQX3M4GjsAQpPpVyB
Cuyf2Y12HRFZrMZMD3wypZs2LKtnsfQ1g5P2z171X1WU,0.076175,3wfgRCERQoXuAJs4B1AEs4BhLReaJb4N1Si7LRox64TfAK1J4jqDC9MHQTPXo95UbyVJLRTSvebZyB6VUmDDv4aU
Hb4VXpgU2sfidZWGM8Upes94SqwWq6xKvJUfGeE73sJM,0.078162,28MyXmaQMjBLoCVRoe2YZMeZNHg32UVgiGQXFy4rxnPAjdkjJLoxf2YrDFQq3VKZxjCoxcg1oNZR7F4pvJC2P2SS
8ofJbEWEhYaHJGdCLtHJFiao5PCv7co2pnQuXfUgSvHT,0.229700,mCWGtfNDNbHHDV849p3oJtaog2gp2Cd4Jf4LL1e8r1qpA2BMrFV2tLaEyq9uEmt41vaP9tHx9tF8RjP9uUhdGJC
qCsGoEDKsVtPcJVxByb7qSm9KTvKPD2g1qYpY2FVT9M,2.722139,4ZRbNUXoRTStBxN8SNtg7cRP97N78adJuGaFUXto7kLAyB8qzvCKurnuV75ju5ZrrJSiv4meqb6E5sLmR56YSmpx
3WcDLH7EP4edsnWvGe9A7U6hQR8Fcr9EdqpUfp1RteRF,6.936510,D5Po45NzCeoJByiXQvXUHVYd2ESJ3rG34vbQ2aRwoTRU2tMujr7NH9JJmE5zKkodTFPbCaYDEqppDzxhLpJGr81
3EZXiSr9BYBcAkA5bLQbeSBqiKTNdfHyjHb4v4tgma1q,0.000189,2rYu1xQVfSVHowJ7jZuN1EEKF1tABQe7z4XWKWB1goanXi9nfti3AYejibE5nJXhzW2jHSXpfUGshcUQ88wdR5eK
8kibkobbG38GU3CaWy2BGLzh6AxGJuvwxaGAZwRKNDya,0.000385,24XbSPxSNpaAtJaFS86Pc3dA5ByLrTHdUHgv8RDVVJqGYmLmzLvtu7xUfLM1vMH8tpbn4sZ63pVmrD3AvJbexsK1
AFbxv9qgJcZ91UH9QvyfjwPf3GfW3ieWdxMwwYo2UPDn,3.026303,64BYK1HB1TDL21B8Pj1Qz5SGuJTDfhS5pDZxngGPxYBWEA3yQtYuZTsVe2F6BU4LxXzuVaK9khJCdtWhSiMrLfBk
8UvBF9dnUNS2ZxXAgzd5RoAKDofkKZXh2eg5UvJsjG2,0.306272,5CDsG5KFuFU8wZvgBQ7upaZSU71tJb1KQS3eMsoEVcmtUmcDLcBvVTrbBhcjj1evTBuPdMTH3Lp6ZeH9qvnVMrq3
9Am3aAiGi9mUmjxjExU9w14kw2CPgUiyvjGARsUWKdgt,0.235043,2cQXz4rtg23rKVY22JTYTEPRVNsGLaeyfWQaHnaBS8muFcZ1j1kYUaXX8hAgN8XZaG8h9KaTBkj9udLZnHdTjyXt
8GfPbxxgjiTZZmWBXYRwACUsVk1Mdza57XZv9gtTbUt3,0.068918,3U5cimocixbHym6GqK91baU7TGhoFT9rZCB3HoMXmuYAUvK6h4KeEEWH4Y1gTWkMYzmpG5tx2onmZ7AuS9oWY6ic
43Z1RbkXtzsEddPCBHbgKs2Zv8iWN1oCz6qXEGWcZqpf,0.078163,2X231WXVbPnEHNQnEGYThJWG5GhnngQEwG7gVv8XbYVVqy7j879YeZ3ngQE9BdwghdvKYWDz6UikPsFgGg2WwRRW
76YzMo89o4MPnLE8Pgbge9gffhDVEvjSbT9MW1gKPexD,11.102039,4CD4NAQdk431UVuuCxyoQesqexiPsn4b1tFCUt4VyWnVrgqHPdXcar825VVU4UQbLzZ6PnWQBd13mJnE9PA4cD7t
Ejd85GMLLVUxkmRqFmPjE7q7biquE3sjEq1Xr3TejMDf,0.037841,jJY1bncJ84WF3yjU3J78V1NJ1ZXzm7HigYWepTWGZef34fPPwVsZarhKSLtpDnkhA2Q5uv9qP8yfKh8vnoohciy
G2AMLzXNWNZ1XHrPG5uwT9touZGrHbvNqq9YcyTS56CN,1.354768,4LEYyMwm5sQraaWmG7kcckTcn7FG2Yf9uQDKqvZSqqvpjsZbc6BGozyEtD62pxvBq2RaUASW4vxXsCy7ueCtJjYW
7REow5yXJ2SB1r6tetbxaT1Tg5inZoGfXw1yQzGWTCg7,0.152152,5z1GDgje6VVUPza4aWyrEP1KdKTAgYzUmqn3ZkGLep4tzGLocgRFwf1uWa2qgBGBKcRXDgVqfeeEWx6msJ5DFn5V
4u5h7ti1MtNZNg6bpPqdkDDUK6pidK95bnWZstb7Hxfv,97.093187,3MtNz8pSaJkURfYQszAkhcDaBzDK3kRwtYiYhnbhdFuSiby58XqhH8NrqNjeKkKCJhsLmUpRpJNnHyTqvoBraEfa
FBp1rsKzXeg2123YMYb2eBzRRzrJdqBtKWFx5FsUPtPL,5.249833,LDGewC3TjCuQLP5fEiMHWcP6pq4q5iFxVVVUdLdH4NMc5xBJnmN5GF67VNdoyeJqxhrzpcAS2GE53RrLXaDv8Zf
2ZmMugHTUTjbkmm6ohC5CEMYTow99XptTnFiJJyhzG6t,0.000778,5F1ABjHkR6yKpab7pWCetUSjLMqd1bC3buK8CUwJ7U2EmGVrwGeqQHLJ1VXcLxSABPzELtLYi8Dj4chqv5zLXZ3N
81GriUvSDPUwhUZRuib4DrziG6tTwwShToTjtJs8wjiu,0.196866,4N7qCpC4BxKFn1cUvBxSPEkJtmV9yHB7sp5nDgyyPu3HJKWrVRABfrQt6ZEnapXRhpeo27dUh348kxUSsrR75gdg
4ZLbfZpvokrLKqNj5BZTjWfJDEoPk1j1FW2y6EAptgT1,38.903542,5tiQW71Wtfx2vha89nNUJpNdU7Dx2SKj4WobDLJ29d2Hu15xGF62JVzabxow4DBsP6ewg2rKmQcjobhpAJUekuEV
5u17me8t7xjZAgKubcReNAsTDALUM1NSCFqsigjors8M,1.760867,4Lyko29BrAwvsqRmzRN3XoZ4ZQxPEg7zMcMxVhzDbNNwHsgfC4U7HkDpWmRq87sm9eUPMNyXfjhorCDqqz2w26JQ
FmGJP1ThtajGC5px3iuWCRXgUZ72DcXPbi2HnvVuwqcY,0.136174,5fC6SVm2T1zz6B7f3yRVHTmrybNuY4aRrpnUHZq9LMJ9PniN5LksAtsrcWcVPPQALWu9FKqcEed1eLxDrpGh7i6L
DDysReDE59ZbHy538xXBAJd9yz7Hmfz4LYdkaAyS6Akx,61.406221,r7G5Fr9R4d4MUi93EEF4W2egGktHMgwXtYY8BhsFcfWk9LDCpS2tX4ECfWBzKmupNHDdU1TnJTHCPqaiUa9pzZJ
HfMo44MaCP2cngKWYD8PV2Vz56mXCE4JVAfVx8q5xL2T,7.004433,3qphvb3f41AtdXrjnpBLBhQ3RZuzrJ7weo3n3hH7WRyUwxDHp9QURxqAWw77fYnXfhanDSTAkpm3h11znuMkcMvG
9nkmDQfYTcq8gyBtBNJuFDAXJXbHCt5ba7PEeYVvgL3u,0.075959,4jZH64yaGQyoTnxha8gca9DDDfY93eqzESff3rcvo8Sh3Bgo8ot3E79s6rLtXy4ixo3mPgLH6qDVZ2u4hoEHZa4U
BRhq1mPfAS55zeyzJEvQpDnPjEBULskMrHiFw3TjUDPJ,2.912665,5nD8wqKW4cuaM5Q8zEJnB7fyEqDbPj8411ZYbyXa7UxGoREcC1HCjacjVKkkb89JBmhcizVcy3aALCaGVYeLKy2F
GbkJQPhPpcUjPRkZFyXNkxNTojCtkb5nVDoDiVuEcD7M,0.246769,3K8ZG4B9qqb3GeDKouBwfxX3Q2c6yqxwRFpx3F5gBUCxGHMZicnDq4v7yD4qhL2ja6yJG8Lt2qXawBXWn6FXzChj
Ce8NDEJcG9n43eQAfNnM9fXG2BpRExBwY57fXXDnaEec,24.622358,4jPL329Ag2CXhjZeojWsyE3PtumQmuZqYXKyzJoDzD7KwX6rBps2CDhFBtQfvRtnNYtMNn8GPyZegaCL3WyS4PHG
J9AMYh2nYHC9bjNu4bgrWjLBkyAMDwWjgUiAHs3xtoan,1.029078,5oZuXqs54NwkDciEStUN9dsgJdaJtigDpUTyhEBLNG9NxE7YjX83zvCtWLvWzWMVvPvA8ZmYVepdMzYLDmCaG5Pt
9jGRunoxqrybMV9riryBfJBs86Lzo3hVQt2Ww6AjJYq5,0.712036,5K4fMQmNNci97bsjRFgc8UCCGiBBwKYc5a8npu8wQE5wqeYUxQ3YXvVdwTG2zcqycpzMfLHuP48oVxAHzCbYWYpJ
npReSMwXgBKtow6SUaZPuw4pfANbx9FYgNbqdYuHR7p,0.001159,EKWbthzX2X7vhWCQDNxMsK5CdFaoHn7i5ufH5PL9fVHVBwmjQLXoXrN3Dg3ZVLcnyu6FFzFoBUT31mbYLnM9yQN
8XmfKgSbV6hCuPdHaczejA1UXgD2fygpvxSGDXW21AdH,0.640447,4exXdHWzDnRkgsY85UVd62JdZM2CNypZZJCy7AvN5wcLgK1FwgcRdBCEqLMsskFo8FGSQ3EhyrcEuv6gqHHf5HDD
GJWc45qAecxMjnPEAhGK9RvzYxEEiSbbQW4ooSQp3Czo,100.231107,AZTY5CgmYJeBzvrNbmXFmUeCPRh47NcimFgU9pmReLqu6N3hkeVz1hbGC8dUnAMb3EncekzrBw216xkfA4BdGsx
5zecnEouvuvVq9JGrCquNRiFk5eGdAuk218BZm3gHT9p,0.090421,2odrxirBozksTTLVHEHX5Dc7E3JckRZJNfCsuAyjSqAoaVJELqvnUSXqHTS2cMpT8Ncej2ER2BvxpPCGt5k5qMJw
FQ91Z2QqUhmjwKqvNRz4C1jNvZis5axjLYBLBnMgrEuV,0.017113,5gQku1sA4QYzwfAEhqhur1T7EcGXyaJJKZ2J9MA2bG2XmHYtpuXxuYELwhDAYj6t2sdxsPDxNYAq8oUVTLYxTBXm
51p6fB5262EDDKZAY8ypoJXvaQxwk28b6s29CgnsMogt,0.000000,4CbFCUH9hUB3UDH5fYUfRxNFf2GjHF9vyMNGY9DUVvstMUjm6RgMd8PrLg2vD28J6gPMJjTiRTFe3Yqi5Bwro4va
4DF1XCnPYbJfkk8giz7Bn7zr32GAKb2jprFw3TZFKteh,0.646222,2pQw4U7HY151XUBk23tHC4VPbZNyH2V8AJBUdxhyZ3ZsKJ9qfXHaTnvS2aJmZn1bgaDogmkfHV7j1A7GVCrKrGkE
Eitu3YYc74Cpuy9S963H1jV7bKdjFmdRjVCCD4NpUuY3,0.015170,5VZRYZPrj7g4vzaGNqcySGtkRhcTr3CEjhZMyfMo9AuEbb89TzhEt59TBNXhWZan3SiPo1jyoMJB6v2pGDPHnazp
6f64C14rmfS5bkpJpneNvjv66tTdFUVcPQuEi6hSWEHc,0.063009,2B7LSTpcKYWV3aBzsvWdLRWr8RBCxpGR8U4UrEvL2F11WGc1XTc3v1caRBqLuMMYNWU8MCJMmVqCkfc94ds63tVe
6JDrSTBpBwaZ72EhMWbib4W2mT2hf3KX6ukEJ6UgA9XW,0.715705,653ETWTaJCTqc6mziYrLXGB5bwJG5dnxGPRjdywkSNhc5Tqtt7jCRQe6A4Rbrre3LsGf4a2XEkpuLv4xrJmr7fZu
837PUXsc3WCY7hAHBtKVFQtVMjxVAZZQLpYDWNfCegjG,0.031177,5pESo3MqRPqqVkXM549q9xJq8Ww86eqfcjFDLfEibY26NZDDk1JZSnjmi6ycmrQoiyQTrSFuny5tPQfFNQyYgmxV
H5queXRCd1y7HTREZ7DRv8wnaHfhPJd5orfQ1bJtDTfv,0.017587,3U4762ZPhvjoC5nt6c4n5df2rSZHytCcQNvnsHxRPLgsoSEsu8KjHKCyExGdwwZXLr7H5j7tQPwVyc9qRvyzMi6n
2m97ZMH98TzeV2fWtoBnQZRUY4NhpfdUn8S63kFBknLi,1.172838,5oZxUHLaey9tSJGim47NcP1c34hFeqEKtDSuVWrCiVrJPHPajcUDjLpwc7znZnJXb9PBvY7Cz9aHwXwgrcngwahM
4KQqQGudJVKovfn45wv4b1FzRuHFvyFWgpe1VnXkyaBW,0.536774,2LbGaFZrz8Rk8xpPR7r1VEJP1CnwP2aaWVwtiN8aPi4cc78osoVaRj3zZ9BLMsj5LDUt7bHwYhu7kiqGH1JHW7vB
GpJVXkgJWEm1tJV2Fo3j1eENe6P8t6nqQnhFuQL2sh7N,0.037955,3Xhg9FFB88bxRzBnPqBXPG9ksPoLR6hcyxuxfP4MmZPjMNiKfMGEJ4fj1LvBGwgrwmCrZZgQtMbJpwFrkmRVLavi
9Pav51o1TFZkW7iaf7b8KNpJngrsrCG1EE755yUds3dG,0.019862,2RUgWi3yJWr9umbut4kJswadNqC3VXGDKVYnMWbYhq8gK7Zkj4HEwXuaavj3EptNxWdmEkWQRTZmekcKvMzuxPNy
AL3JPv25hQXWJu5VG5Pj3uaHui3bd1j9rr6M7YPNWb1n,1.189924,3aio7yKjVEmwpic6XzMp9SUpYcs3UxpAzyiqVGmPG2SVHZ7jkiFwLqwCTDRCyxnjxg8mQ3ezU1v7tRuyxSKq7SaU
GUPpe9gWG7y611nCRScKw3yePNsdBABYdbKNPDey3pqn,0.011874,y7FTWbaL1sZJwsfNWWS1YQzQywxT4qma2QAxeDEeLeFnTq37rEDa3W8S6aHKEUo6k9qRmq4oiabj7wMhqs5vJka
5buMmQMNdnWj9CY4ef3KQhRNMqA3hVm1yPoSiCL7HKKx,1.320061,2GdDt7RAS918iXxBZiKYi8pUdEaQ9PPVLZeL6mz3kpmjcpgvfdkYpZYVhvupuu9S2yb1nn2seJUgfPrMiEjGStTc
Bu8PByXynxiG7GUeDg75Wg8W7RyZE7y2BWZJfMxFnco1,0.060738,4GdgS9zUHzdDvXhxatkRf6hZYgKavJnv3mvP5pU6jbZKCFaj4mFbCvpD1RQfYqH2pFMp428MRL28GzjomrXT62RL
3f8Ax7RniMywHVeA7s9vAqBndXkX3k5ELBFhQ6oYCUmo,16.796459,3w5rVoNFJiQtUs4TafVfVJZeXyxeqWjWGz64SGPY3g3er4pMkXVpu9KnUd42ot2oQZUFw4crDuKi9Nebpza2Rxmi
7QNk1HEeQTf694APBHNRe4PKRKdwzxMcBFy3Ubj9z9Y7,0.130176,Su289syf9bPMSkLVgTw4sfNCfnzq53T1JUkAv39DLycdJVpQXkLWh1Lv6yAQakVwPxHXbaBnh4uizmaCCuQRC7v
C81Dmc57t7oUnWUfjoC463FkHDw955uXfkoouHLyhzh8,3.320659,3m6iYLRwfiuSKpzXkqzJBLkqir1gTqrxKKk6jgi8hKxik1q4WFTkPkBaD4DgjYxyZ8tWWojstmBnzYr4kLMTpLCY
DkrAqtG4L448yaokpSD8EzGoh8HPhRgn3Wg61b7uPMCp,0.765720,5M6TUbTk4cBvDcgWTam17qYZP6AK42xdDW8uXYB34ZxMFVY6Yrgisq4F5GoGCuStzuK1AHCRqtqHei27mhYdbs9y
AgZB2ZCBswcWLRofpcRTazhMECMyP988tU7d4CucHaVx,0.227552,2gwwCz5dd3uSXA9bup4mhoCUDLpd79g3vVSFxRUpRcaVYcMvQKhi7YN3LNQzihRHnb68RRuSyxZZthVxLukF8JKu
HynRswuEzpEZGzfTfdCsnr2mymYJpY8nptacYZatPnxd,0.037955,3j4EfnGQdEtDh4TfDddh9Ygtwr4bZYF1WS5PGSUbnYi2ZdzchwCJm6vi1fKhKnvDeeuEZ9skx8DCfCmcbGjQvfgb
9pWqLsvGHt5Xi1ruY17zn6Bw3pgqFLGg1TLz7wXfqucu,0.005852,3tWqU47vKgdDvhv67NCzAEX1aofkmxa4hFmEW3eKpj8vJa4XGcjcMjWpG6TkR9WhjcjwVcVcuFUy7q4mh6rKhxqe
AR2z4VVDyBoHJPD5L4oaAzaWvD98mcxGvoA3EdhHHVhQ,7.226901,uSuy9WnLcFakU5heSA2qcEZXKoGBrfqLUVkfohfHjZppcbhLPuj3nR6X5GPL1G7CijNKFLd3xeqDimQYbGQRm6f
6AwpQk8J8Q4bJZ8iStWWWA5ecKxqBTL5gm3N2Wrx3ur2,0.002298,3eJAnrGoBtuWxEcY6v6GwWACAXTsMCp4b9BJ3VfwX9AFy6DCy6gTuFnEUpQ2KSMCPFRXcCJXvTd3g6DhX6ZtDuBW
4w57JwQBQznCmSBF26DWEBjxxfRMk69coKWHomfMgWJ7,0.508548,4Q7m8nnFibSdKSSEpgvj9fCg3xJj9T5e8SCkQb8joRFAvTBWzFfSxgaLFh2YGAZQeCn6VYyDRsQkjAVVwCNCS2Bk
DqNkaamsFNHJ8uUFcEQTohh3V6d4m174b9Pg893GQay5,0.000061,27RssPpYFhtDHVt25y7h7m1gDRaRnF1xYHDQv99tG9jfPDW54WJ14b6TQJ5Lo1DRm9nxr681S6oaJoH7w7DgC8kY
6hJ1L59RekYwkcFwTNs7KKSVapH6kqz5mTQsRh8LYEy8,24.780777,53UutJgXQp1NT6KiJL46Gbfm61QL6ZpX97YdHf3Uw4VTL9cpRRziM8UvqAvDvNpyhpSGHZGDyxFMZrVhS3o2LKpB
4wc9e7FYDBRndYj8LVTbxRktohGVopx7ZNCQs1bJTUKT,7.831061,5oBBReKJD2uFCiFNdQN7vCMNaRBh7HHWEidYitbSBrvPxLPQWZhVoEKN1cpMxQaThMfWsyGjhirxeuB7eeN8Nu1Z
FpEG2VWGWYZSaxySAuoxwz3xKrjAp5Qv6WMACK61bHUr,0.012619,4LvXpYnZKw8bqRebXoZCL5sNgPik3G3ZdmPTUJseVutNHxFJospGLcw1B57gPtuKMrnVafX73qhc645jLrNw2mws
bwVSpV4kCVhYonJAByK42E72xo54yHSh74bkn3Ns3id,1.580288,3Pqzeq79ucunivQ9A4ZUPW5NwYw96hxCXPEToFoUXC4KEtVxeQccMheZgWSAWx9ca3zGEwh9qM7EZcw9Y2S7erjP
FAT7X3WEXBvyXGPx2Nq1UbyxCh36XeEYd4kNzprrZGsu,0.002348,5ymXwFYnK2ZvzJzghNtQ2vnNbqUKszx6pZVbaxbdXoYRCywZJ2xf4bhExAcRN5S5Crei7mqFdyEZF6TVTShM1FCM
Hfe9CUfeeLbc6xP6yAFvsjs7oEn21hALBgxVdmLg5UrS,0.060714,4uAy65ccpbW3jnoJR91BGoivrh69rjNpjPxt2E389FS8Avtu3ZbSjbFgrmoci2zKC7A8rW4AzKLYM49MWeMTFW4r
4wajsPRCMjEoE1djQ5zddzpBsQCyNauG4sPTvoiwhzay,36.409578,4EuxfUg31kaG9hhqvZfVrLByWEZ5epo1KFpUkbvexoFcbh7htKZ5gYEU6QH5qHJrh2uhnj2NRRCXN14AN3RKn77
EzjiH5vgEp6ksiCzaYMwyakf8t2Uw2Cr6A2sNehzNLAa,0.002169,AFo6Y4zY2XEkFo3TpzmRYoZumfjJvGcy3Hd7z87oqw4JD4ijVkRPy3gawDZr1H553AaEdvKwhHXW8MjH1rjfzSk
2q4Noyt4toa9bNLDkHNSYGHMhi22acGNcscfbgMiK3Do,1.621393,4ETmVnXWuWGYYeTN67zWX8dnfvRm1gpNYTpT483QTn8qv98mrU7pJAD3ZtKyFBuJimAQ93q6s6tyV8R6cPBbFG78
EWcvoqsc5R5g9gQTMBLGYKhui6qcNL4x13hVASQHjZi3,0.007621,2T7A45HQYmphn9YJbkU17jTBzwkyDL9MvhdBUY5cGcMuE4uSVUTgaKcCzo2j1Dbj31DnALzGQTYE5eAMu5sRSokm
AAJ2t6iVaSm7JKpr1VXPHmh3JJRPEN5PGXBu7smW32kW,0.037955,4irv72hVprMfGRCbSC7iJTHkTfkh8D9FQyCPSscUUoH3kP9Bk8cK8QG7e7vigr1zNftvcnQ89h8azDx6CvTti9wE
7fppuH2WZ2XucZDU1EwkGqKoN5aNSWJ2MpmcqPtU7MqU,0.003719,4iKUQtbR8BE8VsHhmRe6G6cnmrLZ3iRcg1g3f1NH9CXhU9iqVCGxoFHEExtytgL1hMaY9m2VRWEDoTLYAN8YDYfY
JD9FyWsTskoZSkyWCXDWTMFenn5kW2AusDxw1YTs4Vk8,0.012392,H5uqKXdoRqMrPyGyEdrFAxYNhbvzZX8qdW8YcjQmPVuL4wJrnWdgm8qBnFrGaffiSDKX2Y3RgqDwfaGFn21ispQ
8UzNaYrng6HMrv3yn9biqFtQbQnCnypQa7gNyJhFJHtb,329.465580,4eSDi1ew6AHkRb5Q9ThJF4doeh5VaJQUu99nfdkRiqxjUBdHdy6cpyJ85MzdnNrRSZNzyqTU6qFYJwZSJPv94GuA
CcTTmTvZKDp2KRkGEstdBTiQxgswM2yedByFq93714pN,645.803467,hqZ8tvjT3tYMU6eBW4mMQ9QKj71eAAwonNE7QdPgbbezXorrXqzsATfQZZBaBvJrnyP8VVeNHXF5yw3PFY23U5E
8Gt9RnCswBzbRTR88KpgRn3SJ4C58DNC6g7TMpieB7np,0.001278,bfAVuAsJJtqxguKRPVH9f7AjorbGoW9QvRJnA1AekW9NHYB1wtDvKxoNBJhtWCTBHgH112suBw6t2feK52i4rLv
BZAYY8oTxhmFRjHS52oLUzHypqegsUEU2Yzn9JM5CeGo,136.551836,5Gimf6wAW5VPLY8YnHVkb5YGhmJMrLadZfMiT7exWN7tkSzAVbnKaS3MaG4tNsmWRh68j527kQKuNXdns7HeHP8H
